x,y,s,v,velU,velV
0.0405405,0.148649,-9.96364e-05,0.15654,-0.00184709,0.00518812
0.0405405,0.162162,-0.000126077,0.182964,-0.00206295,0.006429
0.0405405,0.175676,-0.000155392,0.211766,-0.00227235,0.00779865
0.0405405,0.189189,-0.000187492,0.242903,-0.0024749,0.00929334
0.0405405,0.202703,-0.000222281,0.276304,-0.00267019,0.010909
0.0405405,0.216216,-0.000259659,0.311909,-0.00285789,0.0126414
0.0405405,0.22973,-0.000299521,0.349631,-0.00303762,0.0144858
0.0405405,0.243243,-0.000341757,0.389386,-0.00320905,0.0164374
0.0405405,0.256757,-0.000386252,0.431064,-0.00337171,0.018491
0.0405405,0.27027,-0.000432884,0.474568,-0.00352499,0.0206412
0.0405405,0.283784,-0.000481522,0.519768,-0.00366837,0.0228821
0.0405405,0.297297,-0.000532029,0.566582,-0.0038013,0.0252074
0.0405405,0.310811,-0.00058426,0.614849,-0.00392309,0.0276108
0.0405405,0.324324,-0.000638059,0.664468,-0.00403311,0.0300853
0.0540541,0,0,-0.012694,0,0
0.0540541,0.0135135,1.15906e-06,0.00511031,6.48074e-05,1.01503e-05
0.0540541,0.027027,1.75155e-06,0.0203593,-4.73316e-05,8.65805e-05
0.0540541,0.0405405,-1.20177e-07,0.0341874,-0.000274907,0.000263475
0.0540541,0.0540541,-5.67837e-06,0.0474663,-0.000575703,0.000565715
0.0540541,0.0675676,-1.56797e-05,0.0609167,-0.000920901,0.00101091
0.0540541,0.0810811,-3.05676e-05,0.075096,-0.00129112,0.00161092
0.0540541,0.0945946,-5.05748e-05,0.090412,-0.00167355,0.00237304
0.0540541,0.108108,-7.57986e-05,0.107152,-0.0020598,0.00330115
0.0540541,0.121622,-0.000106245,0.125538,-0.00244433,0.00439657
0.0540541,0.135135,-0.000141862,0.145705,-0.00282365,0.00565872
0.0540541,0.148649,-0.00018256,0.167711,-0.0031954,0.0070858
0.0540541,0.162162,-0.000228224,0.191637,-0.00355804,0.00867485
0.0540541,0.175676,-0.000278723,0.217441,-0.00391044,0.0104222
0.0540541,0.189189,-0.000333911,0.245132,-0.00425171,0.0123236
0.0540541,0.202703,-0.000393634,0.274667,-0.00458114,0.0143744
0.0540541,0.216216,-0.000457726,0.305989,-0.00489796,0.0165692
0.0540541,0.22973,-0.000526011,0.339056,-0.00520157,0.0189028
0.0540541,0.243243,-0.000598309,0.373769,-0.0054912,0.0213691
0.0540541,0.256757,-0.000674422,0.410066,-0.00576602,0.0239617
0.0540541,0.27027,-0.000754147,0.447853,-0.00602515,0.026674
0.0540541,0.283784,-0.000837264,0.487052,-0.00626761,0.0294988
0.0540541,0.297297,-0.000923542,0.527543,-0.00649243,0.0324286
0.0540541,0.310811,-0.00101274,0.569256,-0.00669859,0.0354552
0.0540541,0.324324,-0.00110458,0.612071,-0.0068851,0.0385703
0.0675676,0,0,-0.00917963,0,0
0.0675676,0.0135135,8.38169e-07,0.0115326,-1.67438e-06,3.79483e-05
0.0675676,0.027027,-4.52534e-08,0.029342,-0.000214498,0.000182121
0.0675676,0.0405405,-4.95908e-06,0.0452846,-0.000569438,0.000458231
0.0675676,0.0540541,-1.54355e-05,0.060213,-0.00101753,0.000886587
0.0675676,0.0675676,-3.246e-05,0.0747899,-0.00152433,0.00148255
0.0675676,0.0810811,-5.66335e-05,0.0895432,-0.00206572,0.00225702
0.0675676,0.0945946,-8.82902e-05,0.104888,-0.00262508,0.00321716
0.0675676,0.108108,-0.000127582,0.121135,-0.00319106,0.00436692
0.0675676,0.121622,-0.000174535,0.138509,-0.00375596,0.00570793
0.0675676,0.135135,-0.000229094,0.157164,-0.00431455,0.00723991
0.0675676,0.148649,-0.000291145,0.177187,-0.00486322,0.00896102
0.0675676,0.162162,-0.000360532,0.198649,-0.00539933,0.0108684
