x,y,s,v,velU,velV
0,0,0,0,0,0
0,0.00625,0,0.00168403,0,0
0,0.0125,0,-0.00251172,0,0
0,0.01875,0,-0.0138612,0,0
0,0.025,0,-0.0313081,0,0
0,0.03125,0,-0.0533268,0,0
0,0.0375,0,-0.0784737,0,0
0,0.04375,0,-0.105512,0,0
0,0.05,0,-0.13341,0,0
0,0.05625,0,-0.161298,0,0
0,0.0625,0,-0.188437,0,0
0,0.06875,0,-0.214177,0,0
0,0.075,0,-0.237932,0,0
0,0.08125,0,-0.259158,0,0
0,0.0875,0,-0.277339,0,0
0,0.09375,0,-0.291969,0,0
0,0.1,0,-0.302551,0,0
0,0.10625,0,-0.308588,0,0
0,0.1125,0,-0.309583,0,0
0,0.11875,0,-0.305036,0,0
0,0.125,0,-0.294449,0,0
0,0.13125,0,-0.277325,0,0
0,0.1375,0,-0.253178,0,0
0,0.14375,0,-0.221532,0,0
0,0.15,0,-0.181928,0,0
0,0.15625,0,-0.133934,0,0
0,0.1625,0,-0.0771475,0,0
0,0.16875,0,-0.0112026,0,0
0,0.175,0,0.0642221,0,0
0,0.18125,0,0.149399,0,0
0,0.1875,0,0.244543,0,0
0,0.19375,0,0.34981,0,0
0,0.2,0,0.465288,0,0
0.00625,0,0,0.00168403,0,0
0.00625,0.00625,-3.28912e-08,-0.00588633,3.92456e-06,-3.94501e-06
0.00625,0.0125,4.9057e-08,-0.0134608,2.42894e-05,-3.87366e-05
0.00625,0.01875,2.70726e-07,-0.0236264,4.49943e-05,-0.000107621
0.00625,0.025,6.11486e-07,-0.0369679,6.1665e-05,-0.000206219
0.00625,0.03125,1.04154e-06,-0.0531458,7.36963e-05,-0.000327839
0.00625,0.0375,1.53269e-06,-0.0714701,8.15402e-05,-0.000465618
0.00625,0.04375,2.06079e-06,-0.0911628,8.58375e-05,-0.000613269
0.00625,0.05,2.60566e-06,-0.111466,8.71651e-05,-0.00076525
0.00625,0.05625,3.15035e-06,-0.131678,8.598e-05,-0.000916722
0.00625,0.0625,3.68041e-06,-0.15116,8.26226e-05,-0.00106343
0.00625,0.06875,4.18314e-06,-0.169328,7.73356e-05,-0.00120155
0.00625,0.075,4.6471e-06,-0.185647,7.02839e-05,-0.00132763
0.00625,0.08125,5.06169e-06,-0.199616,6.15735e-05,-0.00143843
0.00625,0.0875,5.41677e-06,-0.210762,5.12664e-05,-0.00153086
0.00625,0.09375,5.70252e-06,-0.218631,3.9394e-05,-0.00160195
0.00625,0.1,5.9092e-06,-0.222786,2.59677e-05,-0.00164878
0.00625,0.10625,6.02711e-06,-0.222799,1.09875e-05,-0.00166846
0.00625,0.1125,6.04654e-06,-0.218253,-5.55033e-06,-0.00165814
0.00625,0.11875,5.95773e-06,-0.20874,-2.36472e-05,-0.00161499
0.00625,0.125,5.75095e-06,-0.193863,-4.32976e-05,-0.00153619
0.00625,0.13125,5.41651e-06,-0.173237,-6.44848e-05,-0.00141898
0.00625,0.1375,4.94489e-06,-0.146492,-8.71777e-05,-0.00126069
0.00625,0.14375,4.32679e-06,-0.113276,-0.000111329,-0.00105871
0.00625,0.15,3.55328e-06,-0.0732604,-0.000136871,-0.000810574
0.00625,0.15625,2.6159e-06,-0.0261406,-0.00016372,-0.000513973
0.00625,0.1625,1.50679e-06,0.0283563,-0.000191768,-0.000166782
0.00625,0.16875,2.18802e-07,0.0904694,-0.00022089,0.000232896
0.00625,0.175,-1.25434e-06,0.1604,-0.000250939,0.000686706
0.00625,0.18125,-2.91794e-06,0.238306,-0.000281751,0.001196
0.00625,0.1875,-4.77623e-06,0.324303,-0.000313142,0.00176183
0.00625,0.19375,-6.83222e-06,0.418457,-0.000344915,0.00238488
0.00625,0.2,-9.08766e-06,0.520782,-0.000376855,0.00306548
0.0125,0,0,-0.00252481,0,0
0.0125,0.00625,4.93127e-08,-0.0134525,3.87366e-05,-2.43452e-05
0.0125,0.0125,4.84208e-07,-0.0218183,0.000103676,-0.000103713
0.0125,0.01875,1.34527e-06,-0.03021,0.000167482,-0.00023662
0.0125,0.025,2.57774e-06,-0.0397739,0.000220218,-0.000415871
0.0125,0.03125,4.09799e-06,-0.0507825,0.000259399,-0.000631568
0.0125,0.0375,5.82023e-06,-0.0630387,0.00028543,-0.000873131
0.0125,0.04375,7.66586e-06,-0.0761182,0.000299632,-0.00113035
0.0125,0.05,9.56563e-06,-0.0895047,0.000303453,-0.00139381
0.0125,0.05625,1.1459e-05,-0.102659,0.000298175,-0.00165496
0.0125,0.0625,1.32928e-05,-0.115052,0.000284832,-0.0019061
0.0125,0.06875,1.50194e-05,-0.126179,0.000264209,-0.00214016
0.0125,0.075,1.65954e-05,-0.135564,0.000236876,-0.00235066
0.0125,0.08125,1.79804e-05,-0.142762,0.000203227,-0.00253148
0.0125,0.0875,1.91358e-05,-0.147349,0.00016352,-0.00267685
0.0125,0.09375,2.00244e-05,-0.14893,0.000117917,-0.00278117
0.0125,0.1,2.06097e-05,-0.147128,6.65127e-05,-0.002839
0.0125,0.10625,2.08558e-05,-0.141586,9.36642e-06,-0.00284505
0.0125,0.1125,2.07268e-05,-0.131965,-5.34753e-05,-0.00279407
0.0125,0.11875,2.01873e-05,-0.117945,-0.000121958,-0.00268096
0.0125,0.125,1.92023e-05,-0.0992234,-0.000196005,-0.0025007
0.0125,0.13125,1.77373e-05,-0.0755186,-0.000275498,-0.00224841
0.0125,0.1375,1.57586e-05,-0.0465691,-0.000360275,-0.00191941
