Np,Wall-time
4,18.0027
x,y,s,v,velU,velV
0,0,0,0,0,0
0,0.0204082,0,-0.00630049,0,0
0,0.0408163,0,-0.0119511,0,0
0,0.0612245,0,-0.0105519,0,0
0,0.0816327,0,0.000385232,0,0
0,0.102041,0,0.0215544,0,0
0,0.122449,0,0.0529047,0,0
0,0.142857,0,0.094098,0,0
0,0.163265,0,0.144698,0,0
0,0.183673,0,0.204239,0,0
0,0.204082,0,0.272242,0,0
0,0.22449,0,0.348216,0,0
0,0.244898,0,0.431649,0,0
0,0.265306,0,0.521993,0,0
0,0.285714,0,0.618654,0,0
0,0.306122,0,0.720989,0,0
0,0.326531,0,0.828293,0,0
0,0.346939,0,0.939807,0,0
0,0.367347,0,1.05471,0,0
0,0.387755,0,1.17215,0,0
0,0.408163,0,1.2912,0,0
0,0.428571,0,1.41097,0,0
0,0.44898,0,1.53054,0,0
0,0.469388,0,1.64902,0,0
0,0.489796,0,1.76562,0,0
0.0204082,0,0,-0.00630049,0,0
0.0204082,0.0204082,1.31205e-06,0.00070515,6.0975e-05,-6.04118e-05
0.0204082,0.0408163,2.48877e-06,0.00777103,2.16909e-05,-7.86207e-05
0.0204082,0.0612245,2.1974e-06,0.0180649,-6.29404e-05,2.79983e-05
0.0204082,0.0816327,-8.02233e-08,0.0338711,-0.000163808,0.000297352
0.0204082,0.102041,-4.48863e-06,0.0564299,-0.000267956,0.000743811
0.0204082,0.122449,-1.10172e-05,0.0862683,-0.000370121,0.00136991
0.0204082,0.142857,-1.95956e-05,0.123509,-0.000468334,0.00217248
0.0204082,0.163265,-3.01329e-05,0.168039,-0.000561941,0.00314558
0.0204082,0.183673,-4.2532e-05,0.219627,-0.000650731,0.00428198
0.0204082,0.204082,-5.66934e-05,0.277962,-0.000734581,0.00557365
0.0204082,0.22449,-7.25149e-05,0.342685,-0.000813305,0.00701196
0.0204082,0.244898,-8.98895e-05,0.413396,-0.000886614,0.00858765
0.0204082,0.265306,-0.000108703,0.489655,-0.000954107,0.0102907
0.0204082,0.285714,-0.000128833,0.570988,-0.00101529,0.0121103
0.0204082,0.306122,-0.000150143,0.656875,-0.00106959,0.0140345
0.0204082,0.326531,-0.000172489,0.746764,-0.00111642,0.0160505
0.0204082,0.346939,-0.000195712,0.840054,-0.0011552,0.0181446
0.0204082,0.367347,-0.00021964,0.936117,-0.0011854,0.0203017
0.0204082,0.387755,-0.000244095,1.03429,-0.00120659,0.0225063
0.0204082,0.408163,-0.000268889,1.13389,-0.00121851,0.0247422
0.0204082,0.428571,-0.00029383,1.23423,-0.00122109,0.0269929
0.0204082,0.44898,-0.000318729,1.33463,-0.00121455,0.0292419
0.0204082,0.469388,-0.000343403,1.43443,-0.00119941,0.0314735
0.0204082,0.489796,-0.000367685,1.53305,-0.00117658,0.0336731
0.0408163,0,0,-0.0118407,0,0
0.0408163,0.0204082,2.46579e-06,0.00764933,7.86207e-05,-2.06801e-05
0.0408163,0.0408163,3.20901e-06,0.0242667,-8.84101e-05,8.74982e-05
0.0408163,0.0612245,-1.14279e-06,0.0411639,-0.000375973,0.000420978
0.0408163,0.0816327,-1.21368e-05,0.060609,-0.000715813,0.00103212
0.0408163,0.102041,-3.03596e-05,0.0840452,-0.00107256,0.00194564
0.0408163,0.122449,-5.59149e-05,0.112305,-0.00142867,0.00316949
0.0408163,0.142857,-8.86726e-05,0.145783,-0.00177567,0.00470181
0.0408163,0.163265,-0.000128391,0.18461,-0.00210951,0.00653513
0.0408163,0.183673,-0.000174775,0.228732,-0.00242807,0.00865863
0.0408163,0.204082,-0.000227496,0.277991,-0.00272998,0.0110593
0.0408163,0.22449,-0.000286203,0.332149,-0.00301399,0.0137226
0.0408163,0.244898,-0.000350516,0.390916,-0.00327874,0.0166323
0.0408163,0.265306,-0.000420029,0.453966,-0.00352261,0.0197707
0.0408163,0.285714,-0.000494296,0.520931,-0.00374378,0.0231187
0.0408163,0.306122,-0.000572836,0.591423,-0.00394028,0.026655
0.0408163,0.326531,-0.000655124,0.665016,-0.00411007,0.030357
0.0408163,0.346939,-0.000740594,0.741271,-0.00425116,0.0342001
0.0408163,0.367347,-0.000828641,0.819719,-0.00436178,0.038158
0.0408163,0.387755,-0.000918626,0.899882,-0.00444053,0.0422032
0.0408163,0.408163,-0.00100989,0.981267,-0.00448654,0.0463071
0.0408163,0.428571,-0.00110175,1.06339,-0.00449964,0.0504406
0.0408163,0.44898,-0.00119355,1.14576,-0.0044806,0.0545748
0.0408163,0.469388,-0.00128463,1.22792,-0.00443126,0.0586819
0.0408163,0.489796,-0.00137441,1.30945,-0.00435479,0.062736
0.0612245,0,0,-0.0103538,0,0
0.0612245,0.0204082,2.15614e-06,0.0174688,-2.65233e-05,6.125e-05
0.0612245,0.0408163,-1.08258e-06,0.040479,-0.000419967,0.000362073
0.0612245,0.0612245,-1.49854e-05,0.0617188,-0.00100757,0.000981737
0.0612245,0.0816327,-4.22077e-05,0.0833594,-0.00168847,0.00196951
0.0612245,0.102041,-8.39026e-05,0.10689,-0.00240532,0.00335205
0.0612245,0.122449,-0.000140384,0.133248,-0.00312629,0.00513997
0.0612245,0.142857,-0.000211506,0.162987,-0.00383398,0.00733299
0.0612245,0.163265,-0.000296873,0.196373,-0.00451876,0.00992363
0.0612245,0.183673,-0.000395946,0.233493,-0.00517493,0.0128996
0.0612245,0.204082,-0.000508095,0.274297,-0.00579854,0.016245
0.0612245,0.22449,-0.000632621,0.318656,-0.00638626,0.0199416
0.0612245,0.244898,-0.000768758,0.366382,-0.00693476,0.0239684
0.0612245,0.265306,-0.000915672,0.417241,-0.00744049,0.0283024
0.0612245,0.285714,-0.00107245,0.470976,-0.00789957,0.0329181
0.0612245,0.306122,-0.0012381,0.527303,-0.00830795,0.0377878
0.0612245,0.326531,-0.00141155,0.585926,-0.00866147,0.0428812
0.0612245,0.346939,-0.00159163,0.646528,-0.00895618,0.048166
0.0612245,0.367347,-0.00177711,0.708795,-0.00918852,0.0536074
0.0612245,0.387755,-0.00196668,0.772393,-0.00935568,0.059169
0.0612245,0.408163,-0.00215897,0.836999,-0.00945589,0.0648129
0.0612245,0.428571,-0.00235263,0.902283,-0.0094888,0.0705004
0.0612245,0.44898,-0.00254627,0.967933,-0.00945584,0.0761931
0.0612245,0.469388,-0.00273858,1.03364,-0.00936059,0.0818536
0.0612245,0.489796,-0.00292834,1.09914,-0.00920924,0.0874468
0.0816327,0,0,0.000164289,0,0
0.0816327,0.0204082,-3.42125e-08,0.0321005,-0.000283452,0.00015311
