x,y,s,v,velU,velV
0,0,0,0,0,0
0,0.00625,0,-0.000459988,0,0
0,0.0125,0,-0.00223304,0,0
0,0.01875,0,-0.00475812,0,0
0,0.025,0,-0.00747306,0,0
0,0.03125,0,-0.00996459,0,0
0,0.0375,0,-0.0119508,0,0
0,0.04375,0,-0.0132429,0,0
0,0.05,0,-0.0137155,0,0
0,0.05625,0,-0.0132859,0,0
0,0.0625,0,-0.0119004,0,0
0,0.06875,0,-0.00952564,0,0
0,0.075,0,-0.00614246,0,0
0,0.08125,0,-0.00174156,0,0
0,0.0875,0,0.00367911,0,0
0,0.09375,0,0.0101167,0,0
0,0.1,0,0.0175644,0,0
0,0.10625,0,0.0260134,0,0
0,0.1125,0,0.0354526,0,0
0,0.11875,0,0.0458699,0,0
0,0.125,0,0.0572523,0,0
0,0.13125,0,0.0695863,0,0
0,0.1375,0,0.0828579,0,0
0,0.14375,0,0.0970532,0,0
0,0.15,0,0.112158,0,0
0,0.15625,0,0.128158,0,0
0,0.1625,0,0.145039,0,0
0,0.16875,0,0.162786,0,0
0,0.175,0,0.181386,0,0
0,0.18125,0,0.200824,0,0
0,0.1875,0,0.221085,0,0
0,0.19375,0,0.242156,0,0
0,0.2,0,0.264021,0,0
0.00625,0,0,-0.000459988,0,0
0.00625,0.00625,8.98415e-09,-0.00131255,3.48913e-06,-3.48753e-06
0.00625,0.0125,4.36141e-08,-0.00216593,6.71583e-06,-1.25717e-05
0.00625,0.01875,9.2932e-08,-0.00321969,8.18752e-06,-2.4634e-05
0.00625,0.025,1.45958e-07,-0.00432232,8.13511e-06,-3.72096e-05
0.00625,0.03125,1.94621e-07,-0.00525404,6.99642e-06,-4.83479e-05
0.00625,0.0375,2.33413e-07,-0.00581554,5.12232e-06,-5.66042e-05
0.00625,0.04375,2.5865e-07,-0.00584827,2.75741e-06,-6.09403e-05
0.00625,0.05,2.67881e-07,-0.0052323,6.7151e-08,-6.06217e-05
0.00625,0.05625,2.59489e-07,-0.00387983,-2.83614e-06,-5.51363e-05
0.00625,0.0625,2.32429e-07,-0.00172746,-5.87533e-06,-4.41327e-05
0.00625,0.06875,1.86048e-07,0.00126911,-8.99674e-06,-2.73774e-05
0.00625,0.075,1.1997e-07,0.00514039,-1.21626e-05,-4.72168e-06
0.00625,0.08125,3.40149e-08,0.00990583,-1.53462e-05,2.39199e-05
0.00625,0.0875,-7.18576e-08,0.0155773,-1.85285e-05,5.85873e-05
0.00625,0.09375,-1.97591e-07,0.02216,-2.16958e-05,9.92862e-05
0.00625,0.1,-3.43055e-07,0.0296554,-2.48387e-05,0.000145998
0.00625,0.10625,-5.08074e-07,0.0380607,-2.79502e-05,0.000198684
0.00625,0.1125,-6.92433e-07,0.0473711,-3.10257e-05,0.000257296
0.00625,0.11875,-8.95896e-07,0.0575793,-3.4062e-05,0.000321771
0.00625,0.125,-1.11821e-06,0.0686773,-3.70568e-05,0.000392043
0.00625,0.13125,-1.35911e-06,0.0806549,-4.00088e-05,0.000468039
0.00625,0.1375,-1.61832e-06,0.0935023,-4.29172e-05,0.000549683
0.00625,0.14375,-1.89557e-06,0.107208,-4.57813e-05,0.000636896
0.00625,0.15,-2.19058e-06,0.121761,-4.8601e-05,0.000729598
0.00625,0.15625,-2.50308e-06,0.137149,-5.13762e-05,0.000827707
0.00625,0.1625,-2.83279e-06,0.15336,-5.41067e-05,0.00093114
0.00625,0.16875,-3.17942e-06,0.170381,-5.67926e-05,0.00103982
0.00625,0.175,-3.54269e-06,0.1882,-5.94338e-05,0.00115365
0.00625,0.18125,-3.92234e-06,0.206804,-6.20302e-05,0.00127255
0.00625,0.1875,-4.31807e-06,0.226181,-6.45815e-05,0.00139644
0.00625,0.19375,-4.72961e-06,0.246316,-6.70876e-05,0.00152523
0.00625,0.2,-5.15667e-06,0.267197,-6.95479e-05,0.00165884
0.0125,0,0,-0.00223202,0,0
0.0125,0.00625,4.35941e-08,-0.00216429,1.25717e-05,-6.70432e-06
0.0125,0.0125,1.57147e-07,-0.00189846,2.11465e-05,-2.11199e-05
0.0125,0.01875,3.07925e-07,-0.00163232,2.46379e-05,-3.89865e-05
0.0125,0.025,4.6512e-07,-0.00134251,2.37139e-05,-5.66986e-05
0.0125,0.03125,6.04348e-07,-0.000913576,1.93946e-05,-7.12932e-05
0.0125,0.0375,7.07552e-07,-0.000209176,1.25924e-05,-8.04361e-05
0.0125,0.04375,7.61754e-07,0.000897784,4.01754e-06,-8.23457e-05
0.0125,0.05,7.57771e-07,0.00251422,-5.80403e-06,-7.56924e-05
0.0125,0.05625,6.89203e-07,0.00472638,-1.6489e-05,-5.95024e-05
0.0125,0.0625,5.51659e-07,0.00760097,-2.77589e-05,-3.30756e-05
0.0125,0.06875,3.42217e-07,0.0111892,-3.9411e-05,4.07896e-06
0.0125,0.075,5.9021e-08,0.0155288,-5.12973e-05,5.22933e-05
0.0125,0.08125,-2.98999e-07,0.0206474,-6.3309e-05,0.00011178
0.0125,0.0875,-7.32341e-07,0.0265639,-7.53663e-05,0.000182658
0.0125,0.09375,-1.24108e-06,0.0332914,-8.74104e-05,0.000264981
0.0125,0.1,-1.82497e-06,0.0408368,-9.93982e-05,0.000358746
0.0125,0.10625,-2.48355e-06,0.0492041,-0.000111298,0.000463915
0.0125,0.1125,-3.2162e-06,0.0583928,-0.000123086,0.000580416
0.0125,0.11875,-4.02214e-06,0.0684014,-0.000134747,0.000708156
0.0125,0.125,-4.90053e-06,0.0792247,-0.000146268,0.000847026
0.0125,0.13125,-5.85048e-06,0.0908577,-0.00015764,0.000996902
0.0125,0.1375,-6.87103e-06,0.103292,-0.000168857,0.00115765
0.0125,0.14375,-7.96119e-06,0.116521,-0.000179915,0.00132914
0.0125,0.15,-9.11997e-06,0.130535,-0.000190811,0.00151122
0.0125,0.15625,-1.03463e-05,0.145325,-0.000201543,0.00170373
0.0125,0.1625,-1.16393e-05,0.160879,-0.000212108,0.00190654
0.0125,0.16875,-1.29977e-05,0.177189,-0.000222507,0.00211948
0.0125,0.175,-1.44206e-05,0.194242,-0.000232736,0.0023424
0.0125,0.18125,-1.59069e-05,0.212028,-0.000242795,0.00257513
0.0125,0.1875,-1.74555e-05,0.230534,-0.000252682,0.00281751
0.0125,0.19375,-1.90654e-05,0.24975,-0.000262396,0.00306939
0.0125,0.2,-2.07355e-05,0.269662,-0.000271935,0.00333058
0.01875,0,0,-0.00475075,0,0
0.01875,0.00625,9.27881e-08,-0.00321417,2.4609e-05,-8.1524e-06
0.01875,0.0125,3.07613e-07,-0.00163124,3.8998e-05,-2.45461e-05
0.01875,0.01875,5.80263e-07,-6.86771e-05,4.37663e-05,-4.36465e-05
0.01875,0.025,8.54691e-07,0.00149832,4.04418e-05,-6.11157e-05
0.01875,0.03125,1.08579e-06,0.0031513,3.07339e-05,-7.34236e-05
0.01875,0.0375,1.23886e-06,0.00499482,1.61748e-05,-7.7719e-05
0.01875,0.04375,1.28797e-06,0.0071341,-1.98627e-06,-7.1744e-05
0.01875,0.05,1.21404e-06,0.00966517,-2.27762e-05,-5.37454e-05
0.01875,0.05625,1.00327e-06,0.0126697,-4.5453e-05,-2.23878e-05
0.01875,0.0625,6.45874e-07,0.0162158,-6.94566e-05,2.33266e-05
0.01875,0.06875,1.35061e-07,0.0203576,-9.43657e-05,8.41268e-05
0.01875,0.075,-5.33697e-07,0.0251383,-0.000119863,0.00016053
0.01875,0.08125,-1.36323e-06,0.0305907,-0.000145711,0.000252887
0.01875,0.0875,-2.35508e-06,0.0367404,-0.00017173,0.00036142
0.01875,0.09375,-3.50985e-06,0.043605,-0.000197784,0.000486248
0.01875,0.1,-4.82739e-06,0.051198,-0.000223773,0.000627413
0.01875,0.10625,-6.30701e-06,0.0595272,-0.000249619,0.000784896
0.01875,0.1125,-7.94763e-06,0.0685981,-0.000275267,0.00095863
0.01875,0.11875,-9.74784e-06,0.0784117,-0.000300672,0.00114851
0.01875,0.125,-1.1706e-05,0.0889683,-0.000325803,0.00135441
0.01875,0.13125,-1.38204e-05,0.100265,-0.000350637,0.00157617
0.01875,0.1375,-1.6089e-05,0.112297,-0.000375155,0.00181362
0.01875,0.14375,-1.85098e-05,0.12506,-0.000399345,0.00206658
0.01875,0.15,-2.10808e-05,0.138547,-0.000423196,0.00233485
0.01875,0.15625,-2.37998e-05,0.15275,-0.000446701,0.00261823
0.01875,0.1625,-2.66646e-05,0.167663,-0.000469853,0.00291651
0.01875,0.16875,-2.96729e-05,0.183274,-0.000492648,0.00322946
0.01875,0.175,-3.28227e-05,0.199576,-0.00051508,0.00355688
0.01875,0.18125,-3.61114e-05,0.216559,-0.000537146,0.00389853
0.01875,0.1875,-3.9537e-05,0.234212,-0.000558839,0.00425419
0.01875,0.19375,-4.30969e-05,0.252524,-0.000580156,0.00462362
0.01875,0.2,-4.67889e-05,0.271486,-0.000601091,0.00500657
0.025,0,0,-0.00744956,0,0
0.025,0.00625,1.45499e-07,-0.00431036,3.71178e-05,-8.06568e-06
0.025,0.0125,4.63973e-07,-0.00134377,5.66406e-05,-2.35321e-05
0.025,0.01875,8.53507e-07,0.00149067,6.12075e-05,-4.01785e-05
0.025,0.025,1.22907e-06,0.00425302,5.34909e-05,-5.32082e-05
0.025,0.03125,1.52214e-06,0.00702585,3.59978e-05,-5.87556e-05
0.025,0.0375,1.67904e-06,0.00990277,1.09129e-05,-5.36725e-05
0.025,0.04375,1.65855e-06,0.0129788,-1.99561e-05,-3.54127e-05
0.025,0.05,1.42959e-06,0.0163421,-5.51602e-05,-1.94509e-06
0.025,0.05625,9.69051e-07,0.0200717,-9.3561e-05,4.83239e-05
0.025,0.0625,2.60077e-07,0.0242344,-0.000134274,0.000116622
0.025,0.06875,-7.09368e-07,0.0288871,-0.000176614,0.000203877
