x,y,s,v,velU,velV
0,0,0,0,0,0
0,0.00625,0,0.0053404,0,0
0,0.0125,0,0.00313916,0,0
0,0.01875,0,-0.0111132,0,0
0,0.025,0,-0.0369915,0,0
0,0.03125,0,-0.0726822,0,0
0,0.0375,0,-0.116325,0,0
0,0.04375,0,-0.16645,0,0
0,0.05,0,-0.222015,0,0
0,0.05625,0,-0.282381,0,0
0,0.0625,0,-0.347222,0,0
0,0.06875,0,-0.416397,0,0
0,0.075,0,-0.48987,0,0
0,0.08125,0,-0.567615,0,0
0,0.0875,0,-0.649543,0,0
0,0.09375,0,-0.735457,0,0
0,0.1,0,-0.825025,0,0
0,0.10625,0,-0.917744,0,0
0,0.1125,0,-1.01289,0,0
0,0.11875,0,-1.1095,0,0
0,0.125,0,-1.20637,0,0
0,0.13125,0,-1.30203,0,0
0,0.1375,0,-1.39473,0,0
0,0.14375,0,-1.48249,0,0
0,0.15,0,-1.56301,0,0
0,0.15625,0,-1.63377,0,0
0,0.1625,0,-1.69203,0,0
0,0.16875,0,-1.73486,0,0
0,0.175,0,-1.7592,0,0
0,0.18125,0,-1.76188,0,0
0,0.1875,0,-1.73971,0,0
0,0.19375,0,-1.68958,0,0
0,0.2,0,-1.60849,0,0
0,0.20625,0,-1.49365,0,0
0,0.2125,0,-1.34255,0,0
0,0.21875,0,-1.15306,0,0
0,0.225,0,-0.923488,0,0
0,0.23125,0,-0.652651,0,0
0,0.2375,0,-0.339928,0,0
0,0.24375,0,0.0147032,0,0
0,0.25,0,0.410633,0,0
0.00625,0,0,0.0053404,0,0
0.00625,0.00625,-1.04305e-07,-0.00764985,-4.90493e-06,4.56631e-06
0.00625,0.0125,-6.13116e-08,-0.0205166,2.57087e-05,-3.54748e-05
0.00625,0.01875,2.17055e-07,-0.0380443,6.27042e-05,-0.000135452
0.00625,0.025,7.22491e-07,-0.0620155,9.62015e-05,-0.000294068
0.00625,0.03125,1.41957e-06,-0.0926192,0.000123959,-0.000504142
0.00625,0.0375,2.27197e-06,-0.129335,0.000146512,-0.000757563
0.00625,0.04375,3.25097e-06,-0.171414,0.00016514,-0.00104732
0.00625,0.05,4.33623e-06,-0.21818,0.000181143,-0.00136811
0.00625,0.05625,5.51526e-06,-0.269052,0.000195636,-0.00171623
0.00625,0.0625,6.78168e-06,-0.323546,0.0002094,-0.00208938
0.00625,0.06875,8.13275e-06,-0.381302,0.000222887,-0.00248609
0.00625,0.075,9.56777e-06,-0.441972,0.000236279,-0.00290533
0.00625,0.08125,1.10862e-05,-0.505216,0.000249489,-0.00334606
0.00625,0.0875,1.26864e-05,-0.570665,0.000262253,-0.00380692
0.00625,0.09375,1.43644e-05,-0.63785,0.00027419,-0.00428587
0.00625,0.1,1.61138e-05,-0.706197,0.000284822,-0.00478014
0.00625,0.10625,1.79247e-05,-0.774964,0.000293536,-0.00528592
0.00625,0.1125,1.9783e-05,-0.843292,0.000299621,-0.00579827
0.00625,0.11875,2.16699e-05,-0.91014,0.000302316,-0.00631097
0.00625,0.125,2.35619e-05,-0.974317,0.000300819,-0.00681654
0.00625,0.13125,2.54302e-05,-1.03446,0.000294321,-0.00730611
0.00625,0.1375,2.72409e-05,-1.08903,0.000281972,-0.00776952
0.00625,0.14375,2.89548e-05,-1.1364,0.000262926,-0.00819532
0.00625,0.15,3.05275e-05,-1.17478,0.000236379,-0.00857084
0.00625,0.15625,3.19096e-05,-1.20235,0.0002016,-0.00888239
0.00625,0.1625,3.30475e-05,-1.21718,0.000157953,-0.00911541
0.00625,0.16875,3.3884e-05,-1.2174,0.000104944,-0.0092547
0.00625,0.175,3.43593e-05,-1.20107,4.2217e-05,-0.00928468
0.00625,0.18125,3.44117e-05,-1.16641,-3.04454e-05,-0.00918972
0.00625,0.1875,3.39787e-05,-1.11175,-0.000112974,-0.00895451
0.00625,0.19375,3.29995e-05,-1.03554,-0.00020503,-0.00856435
0.00625,0.2,3.14158e-05,-0.936409,-0.000306128,-0.00800556
0.00625,0.20625,2.91729e-05,-0.813281,-0.000415535,-0.00726584
0.00625,0.2125,2.62217e-05,-0.665329,-0.000532185,-0.00633461
0.00625,0.21875,2.25206e-05,-0.491976,-0.000654783,-0.00520334
0.00625,0.225,1.80369e-05,-0.292936,-0.000781881,-0.00386581
0.00625,0.23125,1.27471e-05,-0.068271,-0.000911811,-0.00231834
0.00625,0.2375,6.63923e-06,0.181676,-0.00104274,-0.000560025
0.00625,0.24375,-2.87171e-07,0.456257,-0.00117275,0.00140722
0.00625,0.25,-8.02018e-06,0.754543,-0.00129984,0.00357861
0.0125,0,0,0.00292244,0,0
0.0125,0.00625,-5.70789e-08,-0.0207384,3.54748e-05,-2.77572e-05
0.0125,0.0125,4.43435e-07,-0.0395267,0.000140019,-0.000144344
0.0125,0.01875,1.69315e-06,-0.0584468,0.000258593,-0.000360186
0.0125,0.025,3.67585e-06,-0.0802424,0.000368689,-0.000671836
0.0125,0.03125,6.30177e-06,-0.106115,0.000463495,-0.00106942
0.0125,0.0375,9.46953e-06,-0.136365,0.000543181,-0.00154141
0.0125,0.04375,1.30915e-05,-0.170773,0.000610544,-0.00207714
0.0125,0.05,1.71013e-05,-0.208898,0.000668912,-0.00266787
0.0125,0.05625,2.14529e-05,-0.250222,0.000721272,-0.00330696
0.0125,0.0625,2.61172e-05,-0.294177,0.000769856,-0.00398942
0.0125,0.06875,3.10761e-05,-0.340173,0.000815949,-0.00471146
0.0125,0.075,3.63166e-05,-0.387655,0.000859971,-0.00546973
0.0125,0.08125,4.18258e-05,-0.436008,0.000901589,-0.00626073
0.0125,0.0875,4.75865e-05,-0.484596,0.000939812,-0.00708027
0.0125,0.09375,5.35734e-05,-0.532753,0.000973222,-0.00792299
0.0125,0.1,5.97517e-05,-0.579675,0.00100004,-0.00878204
0.0125,0.10625,6.6074e-05,-0.624496,0.00101813,-0.00964887
0.0125,0.1125,7.24783e-05,-0.666251,0.00102506,-0.0105129
0.0125,0.11875,7.88872e-05,-0.703894,0.00101827,-0.0113616
0.0125,0.125,8.52067e-05,-0.736306,0.000995133,-0.0121801
0.0125,0.13125,9.13263e-05,-0.762308,0.000952986,-0.0129517
0.0125,0.1375,9.71191e-05,-0.780655,0.00088921,-0.0136577
0.0125,0.14375,0.000102441,-0.790142,0.000801318,-0.0142773
0.0125,0.15,0.000107136,-0.789553,0.000687077,-0.0147886
0.0125,0.15625,0.00011103,-0.777732,0.000544566,-0.0151682
0.0125,0.1625,0.000113943,-0.753632,0.000372305,-0.015392
0.0125,0.16875,0.000115684,-0.716286,0.000169268,-0.0154357
0.0125,0.175,0.000116058,-0.664912,-6.49774e-05,-0.0152746
0.0125,0.18125,0.000114872,-0.598875,-0.000330163,-0.0148853
0.0125,0.1875,0.000111931,-0.517722,-0.000625376,-0.0142453
0.0125,0.19375,0.000107054,-0.421224,-0.000948957,-0.0133337
0.0125,0.2,0.000100069,-0.309314,-0.0012985,-0.0121321
0.0125,0.20625,9.0823e-05,-0.182131,-0.00167095,-0.0106247
0.0125,0.2125,7.91826e-05,-0.0400285,-0.0020625,-0.00879887
0.0125,0.21875,6.50418e-05,0.116534,-0.0024688,-0.0066455
0.0125,0.225,4.83226e-05,0.286885,-0.00288501,-0.00415913
0.0125,0.23125,2.89792e-05,0.470274,-0.00330578,-0.00133837
0.0125,0.2375,7.00031e-06,0.665856,-0.00372555,0.00181409
0.0125,0.24375,-1.75902e-05,0.872708,-0.00413864,0.00529154
0.0125,0.25,-4.47327e-05,1.08983,-0.00453927,0.00908325
0.01875,0,0,-0.0124242,0,0
0.01875,0.00625,2.4266e-07,-0.0387004,0.000139439,-6.8284e-05
0.01875,0.0125,1.74299e-06,-0.058363,0.000358138,-0.00027223
0.01875,0.01875,4.71938e-06,-0.0758931,0.000590196,-0.000607387
0.01875,0.025,9.12044e-06,-0.0941475,0.000805432,-0.00106408
0.01875,0.03125,1.47873e-05,-0.114725,0.000993534,-0.00162935
0.01875,0.0375,2.15396e-05,-0.138258,0.00115423,-0.00228941
0.01875,0.04375,2.92152e-05,-0.164843,0.0012916,-0.0030314
0.01875,0.05,3.76846e-05,-0.194151,0.00141097,-0.00384421
0.01875,0.05625,4.68522e-05,-0.225644,0.00151718,-0.00471866
0.01875,0.0625,5.66494e-05,-0.258667,0.0016139,-0.00564713
0.01875,0.06875,6.7026e-05,-0.292458,0.0017032,-0.00662296
0.01875,0.075,7.79394e-05,-0.326236,0.00178555,-0.00763974
0.01875,0.08125,8.93454e-05,-0.359192,0.00186002,-0.00869054
